date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:34	94316/94316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:18%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/700x900_3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/700x900_3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:34	44261/44261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:35%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:36	85090/85090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:41%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:36	28877/28877	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:39%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_5.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_5.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:37	32867/32867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:43%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_6.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_6.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:39	103156/103156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:44%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_7.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_7.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:39	34406/34406	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:45%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_8.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x700_8.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-2.html)
01:11:40	78535/78535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:03%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/800x700_4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/800x700_4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-3.html)
01:11:41	47912/47912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:26%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/footer-map.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/footer-map.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-3.html)
01:11:42	54032/54032	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:02%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/hero-6-1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/hero-6-1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-6.html)
01:11:43	32187/32187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:05%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/hero-6-2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/hero-6-2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-6.html)
01:11:45	97963/97963	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:27%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/700x800_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/700x800_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-6.html)
01:11:46	76931/76931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:02%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/slider/slide-7.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/slider/slide-7.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-7.html)
01:11:46	96269/96269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:53%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/slider/slide-8.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/slider/slide-8.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-7.html)
01:11:47	57991/57991	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:54%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/slider/slide-9.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/slider/slide-9.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-7.html)
01:11:48	79116/79116	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:28%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/hero-8.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/hero-8.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/demo-8.html)
01:11:49	66259/66259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:51%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x800_3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x800_3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/gallery.html)
01:11:51	93869/93869	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:48%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x800_4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x800_4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/gallery.html)
01:11:51	49880/49880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:07:33%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/gallery/700x500_2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/gallery/700x500_2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/gallery.html)
01:11:52	74876/74876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:16%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:53	82563/82563	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:23%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:55	93827/93827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:22%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:56	83963/83963	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:35%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:56	80208/80208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:33%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-5.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-5.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:57	73892/73892	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:29%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-6.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-6.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:58	70334/70334	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:31%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-7.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-7.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:11:59	81596/81596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:04:51%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/team-8.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/team-8.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:12:00	67523/67523	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:25%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/booking-1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/booking-1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/team.html)
01:12:01	34053/34053	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:11%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:02	55041/55041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:09%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:03	34597/34597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:08%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/700x700_3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:04	43313/43313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:07%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/700x500_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/700x500_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:06	125319/125319	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:19%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:07	32500/32500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:18%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:07	33593/33593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:17%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:08	44261/44261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:22%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:09	52940/52940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:20%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_5.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_5.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:10	32745/32745	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:23%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_6.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/instagram/700x700_6.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/blog-listing.html)
01:12:11	62577/62577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:16%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/900x500_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/900x500_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:12	21138/21138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:05%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/900x450_1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/900x450_1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:13	26975/26975	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:08:04%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/blog/900x450_2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/blog/900x450_2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:14	33022/33022	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:04:53%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/comment-author-1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/comment-author-1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:15	31083/31083	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:04:50%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/comment-author-2.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/comment-author-2.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:16	31001/31001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:04:49%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/comment-author-3.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/comment-author-3.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:17	35754/35754	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:01%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/comment-author-4.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/comment-author-4.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:18	2105/2105	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jan%202022%2017:07:00%20GMT	https://dsathemes.com/html/la_notte_1.1/files/js/comment-form.js	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/js/comment-form.js	(from https://dsathemes.com/html/la_notte_1.1/files/single-post.html)
01:12:20	82223/82223	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:44%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/promo-01.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/promo-01.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/contacts.html)
01:12:21	31287/31287	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:52%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/promo-02.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/promo-02.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/contacts.html)
01:12:22	72755/72755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:46%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/promo-03.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/promo-03.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/contacts.html)
01:12:23	55894/55894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:05:37%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/promo-04.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/promo-04.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/contacts.html)
01:12:24	37671/37671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2017:06:07%20GMT	https://dsathemes.com/html/la_notte_1.1/files/images/location-1.jpg	/Volumes/DATAHD/Thang/project/thaotokyo/template/dsathemes.com/html/la_notte_1.1/files/images/location-1.jpg	(from https://dsathemes.com/html/la_notte_1.1/files/location.html)
